pdf_file,page,text,font_size,is_bold,is_italic,rel_y,length,num_words,x,color,heading_level,text_length,starts_with_number,ends_with_colon,all_caps,title_case,has_numbers,has_special_chars,font_size_large,font_size_medium,font_size_small,position_top,position_middle,position_bottom,short_text,medium_text,long_text,single_word,few_words,many_words
file03.pdf,5,of common standards for the preservation and archiving local digital content,11.039999961853027,0,0,0.5063436488912563,76,11,107.99490356445312,0,not_heading,76,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,5,of a common interface to ODL resources and services that can be imbedded in local,11.039999961853027,0,0,0.522248508954289,81,15,107.99490356445312,0,not_heading,81,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,5,library web sites,11.039999961853027,0,0,0.538153330485026,17,3,107.99490356445312,0,not_heading,17,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
file03.pdf,5,What could the ODL really mean?,11.039999961853027,0,0,0.5886139147209398,31,6,89.99971008300781,0,not_heading,31,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
file03.pdf,5,For each Ontario citizen it could mean:,11.039999961853027,1,0,0.6234484971171678,39,7,89.99969482421875,0,not_heading,39,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
file03.pdf,5,One local point of entry to access seamless electronic library services and,11.039999961853027,0,0,0.6396599971886837,75,12,162.0025634765625,0,not_heading,75,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,5,"resources for their personal, educational and professional needs;",11.039999961853027,0,0,0.655564895784012,65,8,162.0025634765625,0,not_heading,65,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,5,"Access to credible, high-quality, user-friendly electronic services through their",11.039999961853027,0,0,0.6716229987866951,81,9,162.0025634765625,0,not_heading,81,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,5,"community, school, or academic library;",11.039999961853027,0,0,0.6875278203174321,39,5,162.0025634765625,0,not_heading,39,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
file03.pdf,5,Confidence that the electronic services and sources they – and their children,11.039999961853027,0,0,0.7034326418481692,77,12,162.00259399414062,0,not_heading,77,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,5,"– are using are safe, valid, and bringing them both global and local",11.039999961853027,0,0,0.7194908219154434,68,13,162.00259399414062,0,not_heading,68,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,5,perspectives;,11.039999961853027,0,0,0.7353957205107717,13,1,162.00259399414062,0,not_heading,13,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
file03.pdf,5,Electronic information and tools that enhance job skills and the learning,11.039999961853027,0,0,0.7514539005780461,73,11,162.00259399414062,0,not_heading,73,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,5,experience,11.039999961853027,0,0,0.7673587991733744,10,1,162.00257873535156,0,not_heading,10,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
file03.pdf,5,For each Ontario student it could mean:,11.039999961853027,1,0,0.7982624709004104,39,7,89.99970245361328,0,not_heading,39,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
file03.pdf,5,"One local point of entry to quality, curriculum- based electronic information",11.039999961853027,0,0,0.8144739324396307,77,11,162.00257873535156,0,not_heading,77,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
file03.pdf,5,resources and services,11.039999961853027,0,0,0.830378831034959,22,3,162.00257873535156,0,not_heading,22,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
file03.pdf,5,"Connection to their individual educational environment, whether at the",11.039999961853027,0,0,0.8464370111022332,70,9,162.00257873535156,0,not_heading,70,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
file03.pdf,5,"elementary, secondary or post-secondary levels",11.039999961853027,0,0,0.8623418326329704,46,5,162.00257873535156,0,not_heading,46,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
file03.pdf,5,RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,1,1,0.9268159192017834,57,9,90.04060363769531,0,not_heading,57,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
file03.pdf,5,March 2003,7.559999942779541,1,1,0.9268159192017834,10,2,296.70526123046875,0,not_heading,10,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file03.pdf,5,5,9.0,0,1,0.9229543666646938,1,1,516.640625,0,not_heading,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
file03.pdf,6,"Confidence that the services and resources people are using are credible,",11.039999961853027,0,0,0.09117274814181858,73,11,162.0402069091797,0,not_heading,73,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
file03.pdf,6,available when they need them and adaptable to different learning styles,11.039999961853027,0,0,0.10707756967255563,72,11,162.0402069091797,0,not_heading,72,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
file03.pdf,6,For each Ontario library it could mean:,11.039999961853027,1,0,0.13890123848963265,39,7,90.0373306274414,0,not_heading,39,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
file03.pdf,6,One point of entry for themselves and their clientele to quality electronic,11.039999961853027,0,0,0.1551127770934442,75,12,162.0402069091797,0,not_heading,75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
file03.pdf,6,"resources and services that support and enhance their collections, programs",11.039999961853027,0,0,0.17101759862418126,75,10,162.0402069091797,0,not_heading,75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
file03.pdf,6,and services,11.039999961853027,0,0,0.18692242015491833,12,2,162.0402069091797,0,not_heading,12,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
file03.pdf,6,"The opportunity to show case their local community, collections, services, and",11.039999961853027,0,0,0.20298060022219264,78,11,162.0402069091797,0,not_heading,78,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,expertise,11.039999961853027,0,0,0.21888534468833845,9,1,162.0402069091797,0,not_heading,9,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
file03.pdf,6,"The opportunity to gain from the provincial, collaborative partnership in order",11.039999961853027,0,0,0.23494352475561278,79,11,162.0402069091797,0,not_heading,79,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,to provide a seamless gateway to digital resources and services,11.039999961853027,0,0,0.25084834628634983,63,10,162.0402069091797,0,not_heading,63,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,For the Ontario government it could mean:,11.039999961853027,1,0,0.2826721692326093,41,7,90.03731536865234,0,not_heading,41,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
file03.pdf,6,"A  point of entry to information services and resources for all Ontario citizens,",11.039999961853027,0,1,0.2987303492998836,81,13,162.0402069091797,0,not_heading,81,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,connecting to portal initiatives .,11.039999961853027,0,0,0.3147885293671579,34,5,162.0402069091797,0,not_heading,34,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
file03.pdf,6,Support of the Ontario E-Learning strategy through a collaborative digital,11.039999961853027,0,0,0.33069333163174713,74,10,162.0402069091797,0,not_heading,74,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,library initiative that positions Ontario on the global e-learning scene,11.039999961853027,0,0,0.34675151169902146,72,10,162.0402069091797,0,not_heading,72,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,Improved access and flexibility for all students at all ages and stages,11.039999961853027,0,0,0.3626563717620541,71,12,162.0402069091797,0,not_heading,71,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,(supports Ontario’s lifelong learning strategy),11.039999961853027,0,0,0.37856123182508683,47,5,162.0402069091797,0,not_heading,47,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
file03.pdf,6,The opportunity to address emerging job skills shortages and facilitate school,11.039999961853027,0,0,0.3946194118923611,78,11,162.0402069091797,0,not_heading,78,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,to work and job to job transitions with the necessary information and,11.039999961853027,0,0,0.41052427195539376,69,12,162.0402069091797,0,not_heading,69,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,knowledge supports and tools,11.039999961853027,0,0,0.4265824520226681,28,4,162.0402069091797,0,not_heading,28,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
file03.pdf,6,ODL will be an incorporated non-profit organization governed by a Board of Directors elected,11.039999961853027,0,0,0.45840604377515387,92,14,90.0373306274414,0,not_heading,92,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,by a voting membership. The Board will include representatives from all stakeholders. We,11.039999961853027,0,0,0.4744642238424282,88,13,90.0483627319336,0,not_heading,88,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,envision a governance model similar to that prepared for the province’s ORION network.,11.039999961853027,0,0,0.49036908390546086,86,13,90.0483627319336,0,not_heading,86,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,"More information regarding the envisioned phasing, funding and resources required for the",11.039999961853027,0,0,0.5215793956409801,89,12,90.0483627319336,0,not_heading,89,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,ODL can be found in the appendixes.,11.039999961853027,0,0,0.5374842557040128,35,7,90.0483627319336,0,not_heading,35,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
file03.pdf,6,The Business Plan to be Developed,12.0,0,0,0.5796969635318024,33,6,96.04060363769531,0,not_heading,33,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
file03.pdf,6,The business plan which needs to be developed for the ODL must be a formal business plan,11.039999961853027,0,0,0.6358695752692946,88,17,90.04060363769531,0,not_heading,88,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,"that documents and clearly communicates the ODL’s services, funding and governance",11.039999961853027,0,0,0.6517743968000316,82,11,90.04060363769531,0,not_heading,82,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,"structures, as well as implementation plans for 2004-2005, and operational plans for 2005-",11.039999961853027,0,0,0.6676792953953599,90,13,90.04060363769531,0,not_heading,90,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,"2007. The planning process must also secure the full commitment of all stakeholders, as",11.039999961853027,0,0,0.6837374754626342,87,14,90.04060363769531,0,not_heading,87,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,represented on the Steering Committee.,11.039999961853027,0,0,0.6996422969933712,38,5,90.04060363769531,0,not_heading,38,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
file03.pdf,6,"Specifically, the business plan must include:",11.039999961853027,0,0,0.7300999188663984,45,6,90.04060363769531,0,not_heading,45,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
file03.pdf,6,"how the ODL will be implemented, including the timeline",11.039999961853027,0,0,0.7620768691554214,55,9,132.03675842285156,0,not_heading,55,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,the financial plan for the implementation,11.039999961853027,0,0,0.7781350492226957,41,6,132.03675842285156,0,not_heading,41,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
file03.pdf,6,"the financial plan for the first 2 operating years, including capital and operating costs,",11.039999961853027,0,0,0.7940398707534327,90,14,132.03675842285156,0,not_heading,90,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,6,"revenues, etc.",11.039999961853027,0,0,0.8099446922841699,14,2,135.03964233398438,0,not_heading,14,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
file03.pdf,6,a financial forecast for the succeeding 2 operating years,11.039999961853027,0,0,0.8260029494160354,57,9,132.03680419921875,0,not_heading,57,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
file03.pdf,6,the services and products to be delivered by the ODL,11.039999961853027,0,0,0.8419077709467724,52,10,132.03677368164062,0,not_heading,52,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
file03.pdf,6,how the ODL will operate and be managed following the implementation,11.039999961853027,0,0,0.8579659510140467,68,11,132.03677368164062,0,not_heading,68,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
file03.pdf,6,"who will be involved, and what their role/responsibility will be, for both the",11.039999961853027,0,0,0.8738707725447837,78,13,132.03677368164062,0,not_heading,78,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
file03.pdf,6,implementation and operational stages,11.039999961853027,0,0,0.8897755940755209,37,4,130.6016082763672,0,not_heading,37,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
file03.pdf,6,RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,1,1,0.9268159192017834,57,9,90.04060363769531,0,not_heading,57,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
file03.pdf,6,March 2003,7.559999942779541,1,1,0.9268159192017834,10,2,296.70526123046875,0,not_heading,10,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file03.pdf,6,6,9.0,0,1,0.9229543666646938,1,1,516.640625,0,not_heading,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
file03.pdf,7,the marketing and communications plan for the ODL,11.039999961853027,0,0,0.09117274814181858,49,8,132.0408935546875,0,not_heading,49,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
file03.pdf,7,the commitment of all stakeholders to their responsibilities,11.039999961853027,0,0,0.10707756967255563,60,8,132.0408935546875,0,not_heading,60,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
file03.pdf,7,The process of developing this business plan must be extremely consultative to ensure that,11.039999961853027,0,0,0.13905451996157867,90,14,90.04473876953125,0,not_heading,90,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
file03.pdf,7,all stakeholders are engaged in creating a synergistic ODL organization.  The proposal must,11.039999961853027,0,0,0.155112700028853,91,13,90.04473876953125,0,not_heading,91,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
file03.pdf,7,indicate how this consultative process will be approached.,11.039999961853027,0,1,0.17101752155959005,58,8,90.04473876953125,0,not_heading,58,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
file03.pdf,7,"The business plan for the ODL must address significant issues. There are, for example,",11.039999961853027,0,0,0.20299447184861308,86,14,90.04473876953125,0,not_heading,86,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,enormous differences in the financial resources available to libraries mandated to provide,11.039999961853027,0,0,0.21889929337935013,90,12,90.04473876953125,0,not_heading,90,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,"similar services. Some post-secondary and public libraries, particularly those in large urban",11.039999961853027,0,0,0.23495747344662446,93,12,90.04473876953125,0,not_heading,93,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,"areas, have the facilities, funding and technological infrastructure necessary to service their",11.039999961853027,0,0,0.2508622949773615,95,12,90.04473876953125,0,not_heading,95,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,"patrons with electronic services and resources.  Many others, particularly in rural regions, do",11.039999961853027,0,0,0.2667671165080986,95,13,90.04473876953125,0,not_heading,95,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,not.  The proposal must indicate how these issues will be approached.,11.039999961853027,0,0,0.28282529657537286,69,11,90.04473876953125,0,not_heading,69,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,Milestones,12.0,0,0,0.34106059989543874,10,1,96.04060363769531,16777215,not_heading,10,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
file03.pdf,7,1) A preliminary report will be issued during June 2003.,11.039999961853027,0,1,0.38253633903734613,56,10,108.04060363769531,0,not_heading,56,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,"2) It is expected that an Interim Report, suitable for distribution to the broader library",11.039999961853027,0,1,0.4135932922363281,90,15,108.04060363769531,0,not_heading,90,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,"community will be available by August 1, 2003 and that there will be an opportunity",11.039999961853027,0,1,0.42965147230360246,83,15,126.03580474853516,0,not_heading,83,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,for responses to be evaluated.,11.039999961853027,0,1,0.4455563323666351,30,5,126.03580474853516,0,not_heading,30,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
file03.pdf,7,3) The business plan must be completed and approved by the ODL Steering Committee,11.039999961853027,0,1,0.47676664410215436,81,14,108.04060363769531,0,not_heading,81,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,"no later than September 30, 2003.",11.039999961853027,0,1,0.492671504165187,33,6,126.03580474853516,0,not_heading,33,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
file03.pdf,7,Approach and Specific Proposal Requirements,12.0,0,0,0.5348484540226484,43,5,99.52059936523438,0,not_heading,43,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
file03.pdf,7,The firm/consultant  (or proposed team of consultants)  will be expected to work closely with,11.039999961853027,0,0,0.5764757406831992,93,14,90.04060363769531,0,not_heading,93,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,the ODL Steering Committee. Terms of reference for the Committee are in the appendix.,11.039999961853027,0,0,0.5923806007462319,85,14,90.04058837890625,0,not_heading,85,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,"Given the consultative nature of this business planning process, the firm/consultant will also",11.039999961853027,0,0,0.6084387808135061,94,13,90.04058837890625,0,not_heading,94,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,be expected to travel and communicate regularly with various stakeholders as well as with,11.039999961853027,0,0,0.6243436408765388,89,14,90.04058837890625,0,not_heading,89,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,electronic resource publishers/vendors.,11.039999961853027,0,0,0.6402484624072758,39,3,90.04058837890625,0,not_heading,39,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
file03.pdf,7,The proposal should include the following information:,11.039999961853027,0,0,0.6714588512073864,54,7,90.04058837890625,0,not_heading,54,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,a) name of the firm/consultant,11.039999961853027,0,0,0.7025158044063684,30,5,108.0357894897461,0,not_heading,30,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
file03.pdf,7,"b) names of those individuals who will be engaged in this project, their specific",11.039999961853027,0,0,0.7185739844736426,81,14,108.03579711914062,0,not_heading,81,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,responsibilities on this project and relevant experience/qualifications,11.039999961853027,0,0,0.7344788060043798,71,7,108.03579711914062,0,not_heading,71,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,c) description of similar engagements that highlight the firm’s experience in business,11.039999961853027,0,0,0.7503836275351168,86,12,108.03579711914062,0,not_heading,86,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,planning and building stakeholder commitment,11.039999961853027,0,0,0.7664418076023911,44,5,108.03579711914062,0,not_heading,44,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
file03.pdf,7,d) references with details of work completed for these references,11.039999961853027,0,0,0.7823466291331281,65,10,108.03579711914062,0,not_heading,65,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,"e) description of the approach that will be used for completing the business plan,",11.039999961853027,0,0,0.7984048862649937,82,14,108.03579711914062,0,not_heading,82,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,7,including a timeline,11.039999961853027,0,0,0.8143097077957308,20,3,108.03579711914062,0,not_heading,20,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
file03.pdf,7,"f) cost to complete the study including estimated expenses (i.e.: travel, etc.) and payment",11.039999961853027,0,0,0.8302145293264678,91,14,108.03579711914062,0,not_heading,91,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
file03.pdf,7,structure,11.039999961853027,0,0,0.8462727093937421,9,1,108.03579711914062,0,not_heading,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
file03.pdf,7,RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,1,1,0.9268159192017834,57,9,90.04060363769531,0,not_heading,57,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
file03.pdf,7,March 2003,7.559999942779541,1,1,0.9268159192017834,10,2,296.70526123046875,0,not_heading,10,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file03.pdf,7,7,9.0,0,1,0.9229543666646938,1,1,516.640625,0,not_heading,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
file03.pdf,8,Evaluation and Awarding of Contract,12.0,0,0,0.10227274653887508,35,5,96.04060363769531,0,not_heading,35,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
file03.pdf,8,The contract will be awarded to the bidder whose submission offers the best value; the contract will,11.039999961853027,0,0,0.1551121605767144,100,17,90.04060363769531,0,not_heading,100,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
file03.pdf,8,not necessarily be awarded to the lowest bidder. We reserve the right not to award the contract to,11.039999961853027,0,0,0.17117034064398873,98,18,90.04060363769531,0,not_heading,98,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
file03.pdf,8,any of the bidders responding to this RFP and we may seek further response.,11.039999961853027,0,0,0.18707516217472578,75,14,90.04060363769531,0,not_heading,75,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
file03.pdf,8,"Specifically, proposals will be evaluated proposals according to the following criteria:",11.039999961853027,0,0,0.21813211537370777,88,11,90.04060363769531,0,not_heading,88,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,8,Quality of the proposal /approach outlined for undertaking the business planning process,11.039999961853027,0,0,0.2654006071765013,88,12,126.04203796386719,0,not_heading,88,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,8,Demonstrated experience,11.039999961853027,0,0,0.28145878724377565,23,2,126.04203796386719,0,not_heading,23,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
file03.pdf,8,"Cost, including expenses",11.039999961853027,0,0,0.2973636087745127,24,3,126.04203796386719,0,not_heading,24,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
file03.pdf,8,Timeline and projected completion date,11.039999961853027,0,0,0.31326843030524976,38,5,126.04203796386719,0,not_heading,38,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
file03.pdf,8,Other relevant factors as determined by the ODL Steering Committee,11.039999961853027,0,0,0.32993994818793404,66,10,126.04203796386719,0,not_heading,66,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,8,Questions regarding this RFP should be directed by e-mail only to Michael Ridley,11.039999961853027,0,0,0.361902988318241,80,13,90.04060363769531,0,not_heading,80,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,8,(mridley@uoguelph.ca).,11.039999961853027,0,0,0.3779611683855153,22,1,90.04060363769531,0,not_heading,22,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0
file03.pdf,8,Bidders are asked not to contact any other member of the ODL Catalyst Team or the ODL Steering,11.039999961853027,0,0,0.4099242085158223,94,18,90.04060363769531,0,not_heading,94,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
file03.pdf,8,Committee.,11.039999961853027,0,0,0.42582906857885494,10,1,90.04060363769531,0,not_heading,10,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
file03.pdf,8,RFP: To Develop the Ontario Digital Library Business Plan,7.559999942779541,1,1,0.9268159192017834,57,9,90.04060363769531,0,not_heading,57,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
file03.pdf,8,March 2003,7.559999942779541,1,1,0.9268159192017834,10,2,296.70526123046875,0,not_heading,10,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0
file03.pdf,8,8,9.0,0,1,0.9229543666646938,1,1,516.640625,0,not_heading,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
file03.pdf,9,Appendix A:  ODL Envisioned Phases & Funding,12.0,0,0,0.13575754261980152,44,7,90.04060363769531,0,not_heading,44,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
file03.pdf,9,Phase I:  Business Planning,9.960000038146973,1,0,0.17649733418166036,27,4,90.04049682617188,0,not_heading,27,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
file03.pdf,9,Timeline:  March 2003 – September 2003,9.960000038146973,1,0,0.2055850558810764,38,6,90.04049682617188,0,not_heading,38,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1
file03.pdf,9,"Funding Requested:  ~$100,000 jointly funded by stakeholder groups and the provincial government.",9.960000038146973,1,0,0.22013523602726484,97,12,90.0405044555664,0,not_heading,97,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
file03.pdf,9,Result:  The ODL business plan,9.960000038146973,1,0,0.24907206525706282,30,5,90.0405044555664,0,not_heading,30,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
file03.pdf,9,"The first phase will be to build the ODL business plan. This plan will clearly define the ODL’s services,",9.960000038146973,0,0,0.2783106794260969,105,19,90.04049682617188,0,not_heading,105,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file03.pdf,9,"funding and governance structures, as well as implementation plans for 2003-2005. It will also secure",9.960000038146973,0,0,0.29286085957228536,101,15,90.04049682617188,0,not_heading,101,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
file03.pdf,9,the full commitment of all stakeholders and scope the operational plan for ODL for 2006 and beyond.,9.960000038146973,0,0,0.3074110397184738,99,17,90.04049682617188,0,not_heading,99,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1
file03.pdf,9,"Given the number and diversity of stakeholders involved, the business planning process must be a fully",9.960000038146973,0,0,0.3363478689482718,102,16,90.04049682617188,0,not_heading,102,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
file03.pdf,9,consultative approach. To ensure that the planning results in a workable plan with the full commitment,9.960000038146973,0,0,0.35089801056216463,102,16,90.04049682617188,0,not_heading,102,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
